Subset,Model,Type,Training Time (s),Accuracy,Precision,Recall,F1-Score,AUCPR,TP,FP,TN,FN
subset_30%_hybrid,Isolation Forest,UL,1.2547738552093506,0.9622204276535234,0.9975778181252627,0.9622204276535234,0.9791261292822697,0.01601178050749917,57,2111,54753,41
subset_30%_hybrid,Local Outlier Factor,UL,0.44507312774658203,0.9595344264597451,0.998160182375909,0.9595344264597451,0.9777539668113119,0.033335609415898915,88,2295,54569,10
subset_30%_hybrid,Histogram - based outlier detection,UL,0.044713735580444336,0.9892911063516028,0.9972675229224532,0.9892911063516028,0.9930793279444678,0.022583663721796324,35,547,56317,63
subset_30%_hybrid,Copula Based Outlier Detector,UL,0.6205015182495117,0.9886415505073558,0.9976607318833962,0.9886415505073558,0.9928221752060503,0.04759456591449462,55,604,56260,43
subset_30%_hybrid,KNN Tuned,SL,0.7623634338378906,0.9992275552122467,0.9992619594016487,0.9992275552122467,0.9992426740184179,0.6164114949421389,80,26,56838,18
subset_30%_hybrid,Isolation Forest Tuned,UL,1.5766637325286865,0.9852357712158983,0.9973121638880214,0.9852357712158983,0.990996232575393,0.019940051274987616,39,782,56082,59
subset_30%_hybrid,Local Outlier Factor Tuned,UL,0.4365839958190918,0.9849724377655279,0.9982248548452737,0.9849724377655279,0.9909982565947159,0.08136054606685766,86,844,56020,12
subset_30%_hybrid,Histogram- based outlier detection Tuned,UL,0.05355644226074219,0.9834977704434535,0.9973015161186721,0.9834977704434535,0.9901001905897114,0.017905787111238122,39,881,55983,59
subset_30%_hybrid,Random Forest Tuned,SL,0.1850428581237793,0.9991924440855307,0.9991412150353608,0.9991924440855307,0.9991566095096913,0.5591554718418987,67,15,56849,31
subset_30%_hybrid,Multi-layer Perceptron Tuned,SL,3.0487194061279297,0.9991397773954567,0.9992717082816112,0.9991397773954567,0.999188337951117,0.6137829249318577,86,37,56827,12
subset_30%_hybrid,XGBoost Tuned,SL,0.23618531227111816,0.9991046662687406,0.9991489069948404,0.9991046662687406,0.9991242845065608,0.5657892275781822,77,30,56834,21
subset_30%_hybrid,LightGBM Tuned,SL,0.17094993591308594,0.9989817773252344,0.99914940075617,0.9989817773252344,0.9990452908675836,0.5581674474769335,83,43,56821,15
subset_30%_hybrid,CatBoost Tuned,SL,0.5557725429534912,0.9993153330290369,0.9993188737415398,0.9993153330290369,0.9993170677523321,0.6436029846875173,79,20,56844,19
subset_30%_hybrid,Label Propagation Tuned,SSL,7.674707412719727,0.9946982198658755,0.998360451251737,0.9946982198658755,0.9962230758275077,0.18321915384439996,81,285,56579,17
subset_30%_hybrid,Label Spreading Tuned,SSL,8.492357730865479,0.9946806643025174,0.9983594084758596,0.9946806643025174,0.9962129620458886,0.18272073229326288,81,286,56578,17
subset_50%_hybrid,Random Forest,SL,4.160970211029053,0.9992626663389628,0.9992421020864306,0.9992626663389628,0.9992510436774236,0.6077860185250292,74,18,56846,24
subset_50%_hybrid,Multi-layer Perceptron,SL,1.2896842956542969,0.9989642217618764,0.9991139550596102,0.9989642217618764,0.9990226926350181,0.54459909166519,81,42,56822,17
subset_50%_hybrid,XGBoost,SL,0.2681903839111328,0.9988764439450862,0.99901469761491,0.9988764439450862,0.9989330284468989,0.5045353334971853,77,43,56821,21
subset_50%_hybrid,LightGBM,SL,0.10151052474975586,0.9988588883817282,0.9988647303566806,0.9988588883817282,0.99886177958722,0.4495413698641915,66,33,56831,32
subset_50%_hybrid,CatBoost,SL,6.583497762680054,0.9989993328885924,0.9991200397290448,0.9989993328885924,0.9990476598607482,0.5491069450898529,80,39,56825,18
subset_50%_hybrid,Label Propagation,SSL,43.81334900856018,0.9983848881710614,0.9982231824718457,0.9983848881710614,0.9982932624438576,0.23175234231728034,42,36,56828,56
subset_50%_hybrid,Label Spreading,SSL,46.80492377281189,0.9983848881710614,0.9982231824718457,0.9983848881710614,0.9982932624438576,0.23175234231728034,42,36,56828,56
subset_50%_hybrid,KNN,SL,0.9536280632019043,0.9980162213405428,0.9987311953969137,0.9980162213405428,0.9982900749064951,0.36844727518003234,79,94,56770,19
subset_50%_hybrid,Isolation Forest,UL,1.3079583644866943,0.9668375408166848,0.997322229153549,0.9668375408166848,0.9815097457372932,0.011017419031455273,43,1834,55030,55
subset_50%_hybrid,Local Outlier Factor,UL,0.6455466747283936,0.9551630911835961,0.9980394757763154,0.9551630911835961,0.9754564895511683,0.026468768745773946,82,2538,54326,16
subset_50%_hybrid,Histogram - based outlier detection,UL,0.04900217056274414,0.9935044415575296,0.9973232412265085,0.9935044415575296,0.9952919510177379,0.03581743360593421,34,306,56558,64
subset_50%_hybrid,Copula Based Outlier Detector,UL,0.7530496120452881,0.9876935500860222,0.9976095824772543,0.9876935500860222,0.9923190749203417,0.04121773703111472,53,656,56208,45
subset_50%_hybrid,KNN Tuned,SL,0.916170597076416,0.9986482216214319,0.9989378517058727,0.9986482216214319,0.9987601586078377,0.4651778875971438,79,58,56806,19
subset_50%_hybrid,Isolation Forest Tuned,UL,1.7194633483886719,0.9898879955057758,0.9972133455210955,0.9898879955057758,0.9933757808064764,0.020437227314169956,32,510,56354,66
subset_50%_hybrid,Local Outlier Factor Tuned,UL,0.6331791877746582,0.9883431059302693,0.9981496065454596,0.9883431059302693,0.9927528117034913,0.09026933684702797,80,646,56218,18
subset_50%_hybrid,Histogram- based outlier detection Tuned,UL,0.05300283432006836,0.9883255503669113,0.997317702692347,0.9883255503669113,0.9925906784254759,0.023968876379321533,38,605,56259,60
subset_50%_hybrid,Random Forest Tuned,SL,0.4592866897583008,0.9990519995786665,0.9989936279529512,0.9990519995786665,0.9990155963665905,0.4981673459083031,64,20,56844,34
subset_50%_hybrid,Multi-layer Perceptron Tuned,SL,4.305349588394165,0.998139110284049,0.9988545608858678,0.998139110284049,0.9984033428672774,0.40933668697792147,84,92,56772,14
subset_50%_hybrid,XGBoost Tuned,SL,0.4669191837310791,0.9989291106351603,0.9990958169354074,0.9989291106351603,0.9989938131110521,0.5358902813117804,81,44,56820,17
subset_50%_hybrid,LightGBM Tuned,SL,0.24102163314819336,0.9986482216214319,0.9988299992600086,0.9986482216214319,0.9987245310660405,0.4305211534576621,72,51,56813,26
subset_50%_hybrid,CatBoost Tuned,SL,0.6529679298400879,0.9989115550718023,0.9991006777211346,0.9989115550718023,0.9989836533949719,0.5363140522790346,82,46,56818,16
subset_50%_hybrid,Label Propagation Tuned,SSL,14.843868017196655,0.9970857764825674,0.9986060906916833,0.9970857764825674,0.9976757332994303,0.29602332391872493,82,150,56714,16
subset_50%_hybrid,Label Spreading Tuned,SSL,17.801891565322876,0.9971208876092834,0.9986113883425417,0.9971208876092834,0.9976985484174494,0.2985949972657249,82,148,56716,16
